ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
2007/08             ;UNICA          ;RO;ARROZ                                   ;4684;71;145;2
2007/08             ;UNICA          ;RR;ARROZ                                   ;4684;22;127;5.8
2007/08             ;UNICA          ;RS;ARROZ                                   ;4684;1067;7362;6.9
2007/08             ;UNICA          ;SC;ARROZ                                   ;4684;153;1018;6.7
2007/08             ;UNICA          ;SE;ARROZ                                   ;4684;12;54;4.5
2007/08             ;UNICA          ;SP;ARROZ                                   ;4684;23;82;3.6
2007/08             ;UNICA          ;TO;ARROZ                                   ;4684;157;422;2.7
2008/09             ;UNICA          ;AC;ARROZ                                   ;4684;12;18;1.5
2008/09             ;UNICA          ;AL;ARROZ                                   ;4684;3;16;5.3
2008/09             ;UNICA          ;AM;ARROZ                                   ;4684;6;11;1.8
2008/09             ;UNICA          ;AP;ARROZ                                   ;4684;4;4;1
2008/09             ;UNICA          ;BA;ARROZ                                   ;4684;34;56;1.6
2008/09             ;UNICA          ;CE;ARROZ                                   ;4684;37;105;2.8
2008/09             ;UNICA          ;ES;ARROZ                                   ;4684;2;4;2
2008/09             ;UNICA          ;GO;ARROZ                                   ;4684;105;255;2.4
2008/09             ;UNICA          ;MA;ARROZ                                   ;4684;479;605;1.3
2008/09             ;UNICA          ;MG;ARROZ                                   ;4684;58;128;2.2
2008/09             ;UNICA          ;MS;ARROZ                                   ;4684;35;199;5.7
2008/09             ;UNICA          ;MT;ARROZ                                   ;4684;281;804;2.9
2008/09             ;UNICA          ;PA;ARROZ                                   ;4684;152;292;1.9
2008/09             ;UNICA          ;PB;ARROZ                                   ;4684;7;8;1.1
2008/09             ;UNICA          ;PE;ARROZ                                   ;4684;5;27;5.4
2008/09             ;UNICA          ;PI;ARROZ                                   ;4684;146;213;1.5
2008/09             ;UNICA          ;PR;ARROZ                                   ;4684;44;172;3.9
2008/09             ;UNICA          ;RJ;ARROZ                                   ;4684;2;8;4
2008/09             ;UNICA          ;RN;ARROZ                                   ;4684;2;8;4
2008/09             ;UNICA          ;RO;ARROZ                                   ;4684;70;153;2.2
2008/09             ;UNICA          ;RR;ARROZ                                   ;4684;16;85;5.3
2008/09             ;UNICA          ;RS;ARROZ                                   ;4684;1106;7905;7.1
2008/09             ;UNICA          ;SC;ARROZ                                   ;4684;150;1040;6.9
2008/09             ;UNICA          ;SE;ARROZ                                   ;4684;8;37;4.6
2008/09             ;UNICA          ;SP;ARROZ                                   ;4684;22;75;3.4
2008/09             ;UNICA          ;TO;ARROZ                                   ;4684;128;373;2.9
2009/10             ;UNICA          ;AC;ARROZ                                   ;4684;14;22;1.6
2009/10             ;UNICA          ;AL;ARROZ                                   ;4684;3;18;6
2009/10             ;UNICA          ;AM;ARROZ                                   ;4684;5;10;2
2009/10             ;UNICA          ;AP;ARROZ                                   ;4684;4;4;1
2009/10             ;UNICA          ;BA;ARROZ                                   ;4684;13;24;1.8
2009/10             ;UNICA          ;CE;ARROZ                                   ;4684;28;63;2.2
2009/10             ;UNICA          ;ES;ARROZ                                   ;4684;1;4;4
2009/10             ;UNICA          ;GO;ARROZ                                   ;4684;90;196;2.2
2009/10             ;UNICA          ;MA;ARROZ                                   ;4684;470;515;1.1
2009/10             ;UNICA          ;MG;ARROZ                                   ;4684;53;115;2.2
2009/10             ;UNICA          ;MS;ARROZ                                   ;4684;26;146;5.6
2009/10             ;UNICA          ;MT;ARROZ                                   ;4684;247;743;3
2009/10             ;UNICA          ;PA;ARROZ                                   ;4684;136;273;2
2009/10             ;UNICA          ;PB;ARROZ                                   ;4684;3;1;0.3
2009/10             ;UNICA          ;PE;ARROZ                                   ;4684;5;21;4.2
2009/10             ;UNICA          ;PI;ARROZ                                   ;4684;135;113;0.8
2009/10             ;UNICA          ;PR;ARROZ                                   ;4684;41;169;4.1
2009/10             ;UNICA          ;RJ;ARROZ                                   ;4684;2;8;4
2009/10             ;UNICA          ;RN;ARROZ                                   ;4684;2;8;4
2009/10             ;UNICA          ;RO;ARROZ                                   ;4684;69;169;2.4
2009/10             ;UNICA          ;RR;ARROZ                                   ;4684;16;87;5.4
2009/10             ;UNICA          ;RS;ARROZ                                   ;4684;1080;7321;6.8
2009/10             ;UNICA          ;SC;ARROZ                                   ;4684;150;1057;7
2009/10             ;UNICA          ;SE;ARROZ                                   ;4684;12;59;4.9
2009/10             ;UNICA          ;SP;ARROZ                                   ;4684;16;64;4
2009/10             ;UNICA          ;TO;ARROZ                                   ;4684;142;452;3.2
2010/11             ;UNICA          ;AC;ARROZ                                   ;4684;16;25;1.6
2010/11             ;UNICA          ;AL;ARROZ                                   ;4684;3;18;6
2010/11             ;UNICA          ;AM;ARROZ                                   ;4684;4;9;2.2
2010/11             ;UNICA          ;AP;ARROZ                                   ;4684;4;4;1
2010/11             ;UNICA          ;BA;ARROZ                                   ;4684;17;30;1.8
2010/11             ;UNICA          ;CE;ARROZ                                   ;4684;32;95;3
2010/11             ;UNICA          ;ES;ARROZ                                   ;4684;1;3;3
2010/11             ;UNICA          ;GO;ARROZ                                   ;4684;71;163;2.3
2010/11             ;UNICA          ;MA;ARROZ                                   ;4684;470;735;1.6
2010/11             ;UNICA          ;MG;ARROZ                                   ;4684;41;83;2
2010/11             ;UNICA          ;MS;ARROZ                                   ;4684;29;156;5.4
2010/11             ;UNICA          ;MT;ARROZ                                   ;4684;256;796;3.1
2010/11             ;UNICA          ;PA;ARROZ                                   ;4684;103;209;2
2010/11             ;UNICA          ;PB;ARROZ                                   ;4684;3;2;0.7
2010/11             ;UNICA          ;PE;ARROZ                                   ;4684;3;15;5
2010/11             ;UNICA          ;PI;ARROZ                                   ;4684;146;270;1.8
2010/11             ;UNICA          ;PR;ARROZ                                   ;4684;40;190;4.8
2010/11             ;UNICA          ;RJ;ARROZ                                   ;4684;2;7;3.5
2010/11             ;UNICA          ;RN;ARROZ                                   ;4684;1;3;3
2010/11             ;UNICA          ;RO;ARROZ                                   ;4684;71;184;2.6
2010/11             ;UNICA          ;RR;ARROZ                                   ;4684;20;107;5.4
2010/11             ;UNICA          ;RS;ARROZ                                   ;4684;1172;8904;7.6
2010/11             ;UNICA          ;SC;ARROZ                                   ;4684;150;996;6.6
2010/11             ;UNICA          ;SE;ARROZ                                   ;4684;9;57;6.3
2010/11             ;UNICA          ;SP;ARROZ                                   ;4684;17;65;3.8
2010/11             ;UNICA          ;TO;ARROZ                                   ;4684;141;486;3.4
2011/12             ;UNICA          ;AC;ARROZ                                   ;4684;14;19;1.4
2011/12             ;UNICA          ;AL;ARROZ                                   ;4684;3;17;5.7
2011/12             ;UNICA          ;AM;ARROZ                                   ;4684;6;13;2.2
2011/12             ;UNICA          ;AP;ARROZ                                   ;4684;2;3;1.5
2011/12             ;UNICA          ;BA;ARROZ                                   ;4684;14;23;1.6
2011/12             ;UNICA          ;CE;ARROZ                                   ;4684;24;62;2.6
2011/12             ;UNICA          ;ES;ARROZ                                   ;4684;1;3;3
2011/12             ;UNICA          ;GO;ARROZ                                   ;4684;58;174;3
2011/12             ;UNICA          ;MA;ARROZ                                   ;4684;426;468;1.1
2011/12             ;UNICA          ;MG;ARROZ                                   ;4684;32;64;2
2011/12             ;UNICA          ;MS;ARROZ                                   ;4684;17;109;6.4
2011/12             ;UNICA          ;MT;ARROZ                                   ;4684;143;461;3.2
2011/12             ;UNICA          ;PA;ARROZ                                   ;4684;103;222;2.2
2011/12             ;UNICA          ;PB;ARROZ                                   ;4684;2;0;0
2011/12             ;UNICA          ;PE;ARROZ                                   ;4684;2;14;7
